committee	committee_name	industry	industry_name	sector	donations
SJUD	Judiciary (S)	K01	Lawyers/Law Firms	Lawyers & Lobbyists	6707005
SJUD	Judiciary (S)	K02	Lobbyists	Lawyers & Lobbyists	1497647
SJUD	Judiciary (S)	P05	Misc Unions	Labor	80964
SJUD	Judiciary (S)	P04	Public Sector Unions	Labor	275085
SJUD	Judiciary (S)	P01	Building Trade Unions	Labor	135391
SJUD	Judiciary (S)	P02	Industrial Unions	Labor	133619
SJUD	Judiciary (S)	P03	Transportation Unions	Labor	158237
SJUD	Judiciary (S)	N15	Misc Manufacturing & Distributing	Misc Business	1264203
SJUD	Judiciary (S)	N13	Chemical & Related Manufacturing	Misc Business	391649
SJUD	Judiciary (S)	N14	Steel Production	Misc Business	155991
SJUD	Judiciary (S)	M01	Air Transport	Transportation	632525
SJUD	Judiciary (S)	M02	Automotive	Transportation	619867
SJUD	Judiciary (S)	M03	Trucking	Transportation	339353
SJUD	Judiciary (S)	M04	Railroads	Transportation	221039
SJUD	Judiciary (S)	M05	Sea Transport	Transportation	99658
SJUD	Judiciary (S)	N08	Lodging/Tourism	Misc Business	555767
SJUD	Judiciary (S)	W06	Retired	Other	17132398
SJUD	Judiciary (S)	W03	Civil Servants/Public Officials	Other	911566
SJUD	Judiciary (S)	W02	Non-Profit Institutions	Other	520560
SJUD	Judiciary (S)	W05	Clergy & Religious Organizations	Other	266566
SJUD	Judiciary (S)	Q16	Candidate Committees	Ideological/Single-Issue	39000
SJUD	Judiciary (S)	Q12	Gun Control	Ideological/Single-Issue	21244
SJUD	Judiciary (S)	N16	Textiles	Misc Business	109937
SLAB	Health, Education, Labor and Pensions (S)	A01	Crop Production & Basic Processing	Agribusiness	1096642
SLAB	Health, Education, Labor and Pensions (S)	A02	Tobacco	Agribusiness	292290
SLAB	Health, Education, Labor and Pensions (S)	A04	Dairy	Agribusiness	186042
SLAB	Health, Education, Labor and Pensions (S)	A05	Poultry & Eggs	Agribusiness	97593
SLAB	Health, Education, Labor and Pensions (S)	A06	Livestock	Agribusiness	206516
SLAB	Health, Education, Labor and Pensions (S)	A07	Agricultural Services/Products	Agribusiness	594067
SLAB	Health, Education, Labor and Pensions (S)	A10	Forestry & Forest Products	Agribusiness	379310
SLAB	Health, Education, Labor and Pensions (S)	C01	General Contractors	Construction	949321
SLAB	Health, Education, Labor and Pensions (S)	C02	Home Builders	Construction	304543
SLAB	Health, Education, Labor and Pensions (S)	C03	Special Trade Contractors	Construction	700449
SLAB	Health, Education, Labor and Pensions (S)	C04	Construction Services	Construction	1294637
SLAB	Health, Education, Labor and Pensions (S)	C05	Building Materials & Equipment	Construction	510857
SLAB	Health, Education, Labor and Pensions (S)	B01	Printing & Publishing	Communications/Electronics	1625501
SLAB	Health, Education, Labor and Pensions (S)	B02	TV/Movies/Music	Communications/Electronics	2440720
SLAB	Health, Education, Labor and Pensions (S)	B09	Telecom Services	Communications/Electronics	632028
SLAB	Health, Education, Labor and Pensions (S)	B08	Telephone Utilities	Communications/Electronics	414250
SLAB	Health, Education, Labor and Pensions (S)	B12	Electronics Mfg & Equip	Communications/Electronics	3289212
SLAB	Health, Education, Labor and Pensions (S)	B13	Internet	Communications/Electronics	1342992
SLAB	Health, Education, Labor and Pensions (S)	D03	Misc Defense	Defense	238363
SLAB	Health, Education, Labor and Pensions (S)	D01	Defense Aerospace	Defense	727356
SLAB	Health, Education, Labor and Pensions (S)	D02	Defense Electronics	Defense	287648
SLAB	Health, Education, Labor and Pensions (S)	E01	Oil & Gas	Energy & Natural Resources	1909845
SLAB	Health, Education, Labor and Pensions (S)	E04	Mining	Energy & Natural Resources	352354
SLAB	Health, Education, Labor and Pensions (S)	E08	Electric Utilities	Energy & Natural Resources	1481012
SLAB	Health, Education, Labor and Pensions (S)	E10	Waste Management	Energy & Natural Resources	68809
SLAB	Health, Education, Labor and Pensions (S)	F13	Misc Finance	Finance, Insurance & Real Estate	1893757
SLAB	Health, Education, Labor and Pensions (S)	F03	Commercial Banks	Finance, Insurance & Real Estate	1418410
SLAB	Health, Education, Labor and Pensions (S)	F04	Savings & Loans	Finance, Insurance & Real Estate	54359
SLAB	Health, Education, Labor and Pensions (S)	F05	Credit Unions	Finance, Insurance & Real Estate	130080
SLAB	Health, Education, Labor and Pensions (S)	F06	Finance/Credit Companies	Finance, Insurance & Real Estate	415649
SLAB	Health, Education, Labor and Pensions (S)	F07	Securities & Investment	Finance, Insurance & Real Estate	5506350
SLAB	Health, Education, Labor and Pensions (S)	F09	Insurance	Finance, Insurance & Real Estate	2894271
SLAB	Health, Education, Labor and Pensions (S)	F10	Real Estate	Finance, Insurance & Real Estate	4579937
SLAB	Health, Education, Labor and Pensions (S)	F11	Accountants	Finance, Insurance & Real Estate	927585
SLAB	Health, Education, Labor and Pensions (S)	N00	Business Associations	Misc Business	142522
SLAB	Health, Education, Labor and Pensions (S)	A09	Food Processing & Sales	Agribusiness	743877
SLAB	Health, Education, Labor and Pensions (S)	N01	Food & Beverage	Misc Business	1154368
SLAB	Health, Education, Labor and Pensions (S)	N02	Beer, Wine & Liquor	Misc Business	564501
SLAB	Health, Education, Labor and Pensions (S)	N03	Retail Sales	Misc Business	1640336
SLAB	Health, Education, Labor and Pensions (S)	N04	Misc Services	Misc Business	831786
SLAB	Health, Education, Labor and Pensions (S)	N05	Business Services	Misc Business	2926696
SLAB	Health, Education, Labor and Pensions (S)	N06	Recreation/Live Entertainment	Misc Business	358944
SLAB	Health, Education, Labor and Pensions (S)	N07	Casinos/Gambling	Misc Business	336832
SLAB	Health, Education, Labor and Pensions (S)	H01	Health Professionals	Health	5446382
SLAB	Health, Education, Labor and Pensions (S)	H02	Hospitals/Nursing Homes	Health	2533576
SLAB	Health, Education, Labor and Pensions (S)	H03	Health Services/HMOs	Health	1363517
SLAB	Health, Education, Labor and Pensions (S)	H04	Pharmaceuticals/Health Products	Health	2656984
SLAB	Health, Education, Labor and Pensions (S)	W04	Education	Other	7898412
SLAB	Health, Education, Labor and Pensions (S)	Q01	Republican/Conservative	Ideological/Single-Issue	1073805
SLAB	Health, Education, Labor and Pensions (S)	Q02	Democratic/Liberal	Ideological/Single-Issue	22524702
SLAB	Health, Education, Labor and Pensions (S)	Q03	Leadership PACs	Ideological/Single-Issue	2808106
SLAB	Health, Education, Labor and Pensions (S)	Q04	Foreign & Defense Policy	Ideological/Single-Issue	102261
SLAB	Health, Education, Labor and Pensions (S)	Q05	Pro-Israel	Ideological/Single-Issue	1165447
SLAB	Health, Education, Labor and Pensions (S)	Q13	Gun Rights	Ideological/Single-Issue	267864
SLAB	Health, Education, Labor and Pensions (S)	Q09	Human Rights	Ideological/Single-Issue	516641
SLAB	Health, Education, Labor and Pensions (S)	Q14	Abortion Policy/Anti-Abortion	Ideological/Single-Issue	16811
SLAB	Health, Education, Labor and Pensions (S)	Q15	Abortion Policy/Pro-Abortion Rights	Ideological/Single-Issue	179442
SLAB	Health, Education, Labor and Pensions (S)	Q08	Women's Issues	Ideological/Single-Issue	811455
SLAB	Health, Education, Labor and Pensions (S)	Q11	Environment	Ideological/Single-Issue	793987
SLAB	Health, Education, Labor and Pensions (S)	K01	Lawyers/Law Firms	Lawyers & Lobbyists	7218930
SLAB	Health, Education, Labor and Pensions (S)	K02	Lobbyists	Lawyers & Lobbyists	1967138
SLAB	Health, Education, Labor and Pensions (S)	P05	Misc Unions	Labor	131925
SLAB	Health, Education, Labor and Pensions (S)	P04	Public Sector Unions	Labor	241802
SLAB	Health, Education, Labor and Pensions (S)	P01	Building Trade Unions	Labor	208555
SLAB	Health, Education, Labor and Pensions (S)	P02	Industrial Unions	Labor	173788
SLAB	Health, Education, Labor and Pensions (S)	P03	Transportation Unions	Labor	179136
SLAB	Health, Education, Labor and Pensions (S)	N15	Misc Manufacturing & Distributing	Misc Business	1497329
SLAB	Health, Education, Labor and Pensions (S)	N13	Chemical & Related Manufacturing	Misc Business	529459
SLAB	Health, Education, Labor and Pensions (S)	N14	Steel Production	Misc Business	162154
SLAB	Health, Education, Labor and Pensions (S)	M01	Air Transport	Transportation	1017981
SLAB	Health, Education, Labor and Pensions (S)	M02	Automotive	Transportation	952396
SLAB	Health, Education, Labor and Pensions (S)	M03	Trucking	Transportation	258473
SLAB	Health, Education, Labor and Pensions (S)	M04	Railroads	Transportation	343817
SLAB	Health, Education, Labor and Pensions (S)	M05	Sea Transport	Transportation	360408
SLAB	Health, Education, Labor and Pensions (S)	N08	Lodging/Tourism	Misc Business	498953
SLAB	Health, Education, Labor and Pensions (S)	W06	Retired	Other	11044014
SLAB	Health, Education, Labor and Pensions (S)	W03	Civil Servants/Public Officials	Other	2796438
SLAB	Health, Education, Labor and Pensions (S)	W02	Non-Profit Institutions	Other	931000
SLAB	Health, Education, Labor and Pensions (S)	W05	Clergy & Religious Organizations	Other	239353
SLAB	Health, Education, Labor and Pensions (S)	Q16	Candidate Committees	Ideological/Single-Issue	106324
SLAB	Health, Education, Labor and Pensions (S)	Q12	Gun Control	Ideological/Single-Issue	114625
SLAB	Health, Education, Labor and Pensions (S)	N16	Textiles	Misc Business	74664
SRUL	Rules and Administration (S)	A01	Crop Production & Basic Processing	Agribusiness	1063051
SRUL	Rules and Administration (S)	A02	Tobacco	Agribusiness	98388
SRUL	Rules and Administration (S)	A04	Dairy	Agribusiness	196931
SRUL	Rules and Administration (S)	A05	Poultry & Eggs	Agribusiness	106450
SRUL	Rules and Administration (S)	A06	Livestock	Agribusiness	479393
SRUL	Rules and Administration (S)	A07	Agricultural Services/Products	Agribusiness	603343
SRUL	Rules and Administration (S)	A10	Forestry & Forest Products	Agribusiness	254840
SRUL	Rules and Administration (S)	C01	General Contractors	Construction	1148737
SRUL	Rules and Administration (S)	C02	Home Builders	Construction	213432
SRUL	Rules and Administration (S)	C03	Special Trade Contractors	Construction	586263
SRUL	Rules and Administration (S)	C04	Construction Services	Construction	803323
SRUL	Rules and Administration (S)	C05	Building Materials & Equipment	Construction	406769
SRUL	Rules and Administration (S)	B01	Printing & Publishing	Communications/Electronics	486773
SRUL	Rules and Administration (S)	B02	TV/Movies/Music	Communications/Electronics	1165357
SRUL	Rules and Administration (S)	B09	Telecom Services	Communications/Electronics	605843
SRUL	Rules and Administration (S)	B08	Telephone Utilities	Communications/Electronics	280631
SRUL	Rules and Administration (S)	B12	Electronics Mfg & Equip	Communications/Electronics	1379888
SRUL	Rules and Administration (S)	B13	Internet	Communications/Electronics	517747
SRUL	Rules and Administration (S)	D03	Misc Defense	Defense	251174
SRUL	Rules and Administration (S)	D01	Defense Aerospace	Defense	666118
SRUL	Rules and Administration (S)	D02	Defense Electronics	Defense	320102
SRUL	Rules and Administration (S)	E01	Oil & Gas	Energy & Natural Resources	2017086
SRUL	Rules and Administration (S)	E04	Mining	Energy & Natural Resources	333940
SRUL	Rules and Administration (S)	E08	Electric Utilities	Energy & Natural Resources	682055
SRUL	Rules and Administration (S)	E10	Waste Management	Energy & Natural Resources	26861
SRUL	Rules and Administration (S)	F13	Misc Finance	Finance, Insurance & Real Estate	1637759
SRUL	Rules and Administration (S)	F03	Commercial Banks	Finance, Insurance & Real Estate	1484238
SRUL	Rules and Administration (S)	F04	Savings & Loans	Finance, Insurance & Real Estate	23906
SRUL	Rules and Administration (S)	F05	Credit Unions	Finance, Insurance & Real Estate	89882
SRUL	Rules and Administration (S)	F06	Finance/Credit Companies	Finance, Insurance & Real Estate	624629
SRUL	Rules and Administration (S)	F07	Securities & Investment	Finance, Insurance & Real Estate	4818458
SRUL	Rules and Administration (S)	F09	Insurance	Finance, Insurance & Real Estate	2102265
SRUL	Rules and Administration (S)	F10	Real Estate	Finance, Insurance & Real Estate	4538239
SRUL	Rules and Administration (S)	F11	Accountants	Finance, Insurance & Real Estate	924270
SRUL	Rules and Administration (S)	N00	Business Associations	Misc Business	72674
SRUL	Rules and Administration (S)	A09	Food Processing & Sales	Agribusiness	507771
SRUL	Rules and Administration (S)	N01	Food & Beverage	Misc Business	631750
SRUL	Rules and Administration (S)	N02	Beer, Wine & Liquor	Misc Business	497272
SRUL	Rules and Administration (S)	N03	Retail Sales	Misc Business	891698
SRUL	Rules and Administration (S)	N04	Misc Services	Misc Business	373056
SRUL	Rules and Administration (S)	N05	Business Services	Misc Business	1465320
SRUL	Rules and Administration (S)	N06	Recreation/Live Entertainment	Misc Business	253513
SRUL	Rules and Administration (S)	N07	Casinos/Gambling	Misc Business	250380
SRUL	Rules and Administration (S)	H01	Health Professionals	Health	2994340
SRUL	Rules and Administration (S)	H02	Hospitals/Nursing Homes	Health	1213315
SRUL	Rules and Administration (S)	H03	Health Services/HMOs	Health	692716
SRUL	Rules and Administration (S)	H04	Pharmaceuticals/Health Products	Health	1316201
SRUL	Rules and Administration (S)	W04	Education	Other	1169034
SRUL	Rules and Administration (S)	Q01	Republican/Conservative	Ideological/Single-Issue	3613749
SRUL	Rules and Administration (S)	Q02	Democratic/Liberal	Ideological/Single-Issue	193614
SRUL	Rules and Administration (S)	Q03	Leadership PACs	Ideological/Single-Issue	1393114
SRUL	Rules and Administration (S)	Q04	Foreign & Defense Policy	Ideological/Single-Issue	160800
SRUL	Rules and Administration (S)	Q05	Pro-Israel	Ideological/Single-Issue	1052663
SRUL	Rules and Administration (S)	Q13	Gun Rights	Ideological/Single-Issue	410239
SRUL	Rules and Administration (S)	Q09	Human Rights	Ideological/Single-Issue	236349
SRUL	Rules and Administration (S)	Q14	Abortion Policy/Anti-Abortion	Ideological/Single-Issue	36354
SRUL	Rules and Administration (S)	Q15	Abortion Policy/Pro-Abortion Rights	Ideological/Single-Issue	40008
SRUL	Rules and Administration (S)	Q08	Women's Issues	Ideological/Single-Issue	68817
SRUL	Rules and Administration (S)	Q11	Environment	Ideological/Single-Issue	173364
SRUL	Rules and Administration (S)	K01	Lawyers/Law Firms	Lawyers & Lobbyists	5011645
SRUL	Rules and Administration (S)	K02	Lobbyists	Lawyers & Lobbyists	1490382
SRUL	Rules and Administration (S)	P05	Misc Unions	Labor	35734
SRUL	Rules and Administration (S)	P04	Public Sector Unions	Labor	209475
SRUL	Rules and Administration (S)	P01	Building Trade Unions	Labor	118941
SRUL	Rules and Administration (S)	P02	Industrial Unions	Labor	103389
SRUL	Rules and Administration (S)	P03	Transportation Unions	Labor	161977
SRUL	Rules and Administration (S)	N15	Misc Manufacturing & Distributing	Misc Business	1217834
SRUL	Rules and Administration (S)	N13	Chemical & Related Manufacturing	Misc Business	407314
SRUL	Rules and Administration (S)	N14	Steel Production	Misc Business	158491
SRUL	Rules and Administration (S)	M01	Air Transport	Transportation	726211
SRUL	Rules and Administration (S)	M02	Automotive	Transportation	703931
SRUL	Rules and Administration (S)	M03	Trucking	Transportation	329018
SRUL	Rules and Administration (S)	M04	Railroads	Transportation	334162
SRUL	Rules and Administration (S)	M05	Sea Transport	Transportation	204123
SRUL	Rules and Administration (S)	N08	Lodging/Tourism	Misc Business	448401
SRUL	Rules and Administration (S)	W06	Retired	Other	15802201
SRUL	Rules and Administration (S)	W03	Civil Servants/Public Officials	Other	928633
SRUL	Rules and Administration (S)	W02	Non-Profit Institutions	Other	436019
SRUL	Rules and Administration (S)	W05	Clergy & Religious Organizations	Other	274464
SRUL	Rules and Administration (S)	Q16	Candidate Committees	Ideological/Single-Issue	53289
SRUL	Rules and Administration (S)	Q12	Gun Control	Ideological/Single-Issue	2566
SRUL	Rules and Administration (S)	N16	Textiles	Misc Business	52854
SSMA	Small Business and Entrepreneurship (S)	A01	Crop Production & Basic Processing	Agribusiness	674888
SSMA	Small Business and Entrepreneurship (S)	A02	Tobacco	Agribusiness	131251
SSMA	Small Business and Entrepreneurship (S)	A04	Dairy	Agribusiness	61472
SSMA	Small Business and Entrepreneurship (S)	A05	Poultry & Eggs	Agribusiness	50700
SSMA	Small Business and Entrepreneurship (S)	A06	Livestock	Agribusiness	191561
SSMA	Small Business and Entrepreneurship (S)	A07	Agricultural Services/Products	Agribusiness	334360
SSMA	Small Business and Entrepreneurship (S)	A10	Forestry & Forest Products	Agribusiness	164410
SSMA	Small Business and Entrepreneurship (S)	C01	General Contractors	Construction	857675
SSMA	Small Business and Entrepreneurship (S)	C02	Home Builders	Construction	222014
SSMA	Small Business and Entrepreneurship (S)	C03	Special Trade Contractors	Construction	413984
SSMA	Small Business and Entrepreneurship (S)	C04	Construction Services	Construction	487603
SSMA	Small Business and Entrepreneurship (S)	C05	Building Materials & Equipment	Construction	530699
SSMA	Small Business and Entrepreneurship (S)	B01	Printing & Publishing	Communications/Electronics	365411
SSMA	Small Business and Entrepreneurship (S)	B02	TV/Movies/Music	Communications/Electronics	526630
SSMA	Small Business and Entrepreneurship (S)	B09	Telecom Services	Communications/Electronics	480719
SSMA	Small Business and Entrepreneurship (S)	B08	Telephone Utilities	Communications/Electronics	236686
SSMA	Small Business and Entrepreneurship (S)	B12	Electronics Mfg & Equip	Communications/Electronics	978514
SSMA	Small Business and Entrepreneurship (S)	B13	Internet	Communications/Electronics	347255
SSMA	Small Business and Entrepreneurship (S)	D03	Misc Defense	Defense	177575
SSMA	Small Business and Entrepreneurship (S)	D01	Defense Aerospace	Defense	276983
SSMA	Small Business and Entrepreneurship (S)	D02	Defense Electronics	Defense	263045
SSMA	Small Business and Entrepreneurship (S)	E01	Oil & Gas	Energy & Natural Resources	1557906
SSMA	Small Business and Entrepreneurship (S)	E04	Mining	Energy & Natural Resources	219752
